season,game_id,game_date,official_date,status,detailed_state,away_team,home_team,away_score,home_score,winner,home_win,away_probable_pitcher,home_probable_pitcher
2024,745566,2024-06-23T15:35:00Z,2024-06-23,Final,Final,Arizona Diamondbacks,Philadelphia Phillies,1,4,Philadelphia Phillies,1,Slade Cecconi,Cristopher Sánchez
2024,745485,2024-06-23T17:35:00Z,2024-06-23,Final,Final,Tampa Bay Rays,Pittsburgh Pirates,3,1,Tampa Bay Rays,0,Aaron Civale,Paul Skenes
2024,745727,2024-06-23T17:35:00Z,2024-06-23,Final,Final,Atlanta Braves,New York Yankees,3,1,Atlanta Braves,0,Max Fried,Nestor Cortes
2024,746699,2024-06-23T17:40:00Z,2024-06-23,Final,Final,Boston Red Sox,Cincinnati Reds,7,4,Boston Red Sox,0,Zack Kelly,Nick Lodolo
2024,746621,2024-06-23T17:40:00Z,2024-06-23,Final,Final,Toronto Blue Jays,Cleveland Guardians,5,6,Cleveland Guardians,1,Yusei Kikuchi,Triston McKenzie
2024,746457,2024-06-23T17:40:00Z,2024-06-23,Final,Final,Chicago White Sox,Detroit Tigers,2,11,Detroit Tigers,1,Jonathan Cannon,Reese Olson
2024,746051,2024-06-23T17:40:00Z,2024-06-23,Final,Final,Seattle Mariners,Miami Marlins,4,6,Miami Marlins,1,Bryce Miller,Kyle Tyler
2024,746373,2024-06-23T18:10:00Z,2024-06-23,Final,Final,Baltimore Orioles,Houston Astros,1,8,Houston Astros,1,Albert Suárez,Framber Valdez
2024,745165,2024-06-23T18:15:00Z,2024-06-23,Final,Final,San Francisco Giants,St. Louis Cardinals,3,5,St. Louis Cardinals,1,Logan Webb,Sonny Gray
2024,745000,2024-06-23T18:35:00Z,2024-06-23,Final,Final,Kansas City Royals,Texas Rangers,0,4,Texas Rangers,1,Alec Marsh,Max Scherzer
2024,746536,2024-06-23T19:10:00Z,2024-06-23,Final,Final,Washington Nationals,Colorado Rockies,2,1,Washington Nationals,0,Jake Irvin,Kyle Freeland
2024,745648,2024-06-23T20:07:00Z,2024-06-23,Final,Final,Minnesota Twins,Oakland Athletics,3,0,Minnesota Twins,0,Pablo López,Hogan Harris
2024,745396,2024-06-23T20:10:00Z,2024-06-23,Final,Final,Milwaukee Brewers,San Diego Padres,6,2,Milwaukee Brewers,0,Tobias Myers,Michael King
2024,746862,2024-06-23T23:10:00Z,2024-06-23,Final,Final,New York Mets,Chicago Cubs,5,2,New York Mets,0,Luis Severino,Javier Assad
2024,747021,2024-06-24T22:35:00Z,2024-06-24,Final,Final,Cleveland Guardians,Baltimore Orioles,3,2,Cleveland Guardians,0,Tanner Bibee,Cade Povich
2024,746458,2024-06-24T22:40:00Z,2024-06-24,Final,Final,Philadelphia Phillies,Detroit Tigers,8,1,Philadelphia Phillies,0,Aaron Nola,Casey Mize
2024,745078,2024-06-24T22:50:00Z,2024-06-24,Final,Final,Seattle Mariners,Tampa Bay Rays,3,4,Tampa Bay Rays,1,Bryan Woo,Taj Bradley
2024,746696,2024-06-24T23:10:00Z,2024-06-24,Final,Final,Pittsburgh Pirates,Cincinnati Reds,5,11,Cincinnati Reds,1,Bailey Falter,Carson Spiers
2024,746941,2024-06-24T23:10:00Z,2024-06-24,Final,Final,Toronto Blue Jays,Boston Red Sox,6,7,Boston Red Sox,1,Chris Bassitt,Tanner Houck
2024,745160,2024-06-24T23:45:00Z,2024-06-24,Final,Final,Atlanta Braves,St. Louis Cardinals,3,4,St. Louis Cardinals,1,Spencer Schwellenbach,Lance Lynn
2024,746780,2024-06-25T00:10:00Z,2024-06-24,Final,Final,Los Angeles Dodgers,Chicago White Sox,3,0,Los Angeles Dodgers,0,James Paxton,Garrett Crochet
2024,746298,2024-06-25T00:10:00Z,2024-06-24,Final,Final,Miami Marlins,Kansas City Royals,1,4,Kansas City Royals,1,Roddery Muñoz,Cole Ragans
2024,745974,2024-06-25T00:10:00Z,2024-06-24,Final,Final,Texas Rangers,Milwaukee Brewers,3,6,Milwaukee Brewers,1,Michael Lorenzen,Freddy Peralta
2024,746218,2024-06-25T01:38:00Z,2024-06-24,Final,Final,Oakland Athletics,Los Angeles Angels,1,5,Los Angeles Angels,1,Luis Medina,Griffin Canning
2024,745397,2024-06-25T01:40:00Z,2024-06-24,Final,Final,Washington Nationals,San Diego Padres,6,7,San Diego Padres,1,Patrick Corbin,Matt Waldron
2024,745323,2024-06-25T01:45:00Z,2024-06-24,Final,Final,Chicago Cubs,San Francisco Giants,4,5,San Francisco Giants,1,Justin Steele,Erik Miller
2024,747022,2024-06-25T22:35:00Z,2024-06-25,Final,Final,Cleveland Guardians,Baltimore Orioles,10,8,Cleveland Guardians,0,Logan Allen,Cole Irvin
2024,746454,2024-06-25T22:40:00Z,2024-06-25,Final,Final,Philadelphia Phillies,Detroit Tigers,1,4,Detroit Tigers,1,Ranger Suarez,Tarik Skubal
2024,745076,2024-06-25T22:50:00Z,2024-06-25,Final,Final,Seattle Mariners,Tampa Bay Rays,3,11,Tampa Bay Rays,1,Luis Castillo,Zack Littell
2024,746697,2024-06-25T23:10:00Z,2024-06-25,Final,Final,Pittsburgh Pirates,Cincinnati Reds,9,5,Pittsburgh Pirates,0,Mitch Keller,Hunter Greene
2024,746943,2024-06-25T23:10:00Z,2024-06-25,Final,Final,Toronto Blue Jays,Boston Red Sox,9,4,Toronto Blue Jays,0,Kevin Gausman,Brayan Bello
2024,745806,2024-06-25T23:10:00Z,2024-06-25,Final,Final,New York Yankees,New York Mets,7,9,New York Mets,1,Gerrit Cole,David Peterson
2024,746372,2024-06-26T00:10:00Z,2024-06-25,Final,Final,Colorado Rockies,Houston Astros,2,5,Houston Astros,1,Austin Gomber,Hunter Brown
2024,746775,2024-06-26T00:10:00Z,2024-06-25,Final,Final,Los Angeles Dodgers,Chicago White Sox,4,3,Los Angeles Dodgers,0,Bobby Miller,Chris Flexen
2024,746293,2024-06-26T00:10:00Z,2024-06-25,Final,Final,Miami Marlins,Kansas City Royals,2,1,Miami Marlins,0,Yonny Chirinos,Seth Lugo
2024,745973,2024-06-26T00:10:00Z,2024-06-25,Final,Final,Texas Rangers,Milwaukee Brewers,1,3,Milwaukee Brewers,1,Andrew Heaney,Hoby Milner
2024,746213,2024-06-26T01:38:00Z,2024-06-25,Final,Final,Oakland Athletics,Los Angeles Angels,5,7,Los Angeles Angels,1,Mitch Spence,Tyler Anderson
2024,745399,2024-06-26T01:40:00Z,2024-06-25,Final,Final,Washington Nationals,San Diego Padres,7,9,San Diego Padres,1,MacKenzie Gore,Adam Mazur
2024,747188,2024-06-26T01:40:00Z,2024-06-25,Final,Final,Minnesota Twins,Arizona Diamondbacks,4,5,Arizona Diamondbacks,1,Joe Ryan,Brandon Pfaadt
2024,745322,2024-06-26T01:45:00Z,2024-06-25,Final,Final,Chicago Cubs,San Francisco Giants,1,5,San Francisco Giants,1,Kyle Hendricks,Randy Rodríguez
2024,745157,2024-06-25T23:45:00Z,2024-06-26,Final,Postponed,Atlanta Braves,St. Louis Cardinals,,,,,Reynaldo López,Kyle Gibson
2024,745073,2024-06-26T16:10:00Z,2024-06-26,Final,Final,Seattle Mariners,Tampa Bay Rays,5,2,Seattle Mariners,0,George Kirby,Ryan Pepiot
2024,746695,2024-06-26T17:10:00Z,2024-06-26,Final,Final,Pittsburgh Pirates,Cincinnati Reds,6,1,Pittsburgh Pirates,0,Luis Ortiz,Graham Ashcraft
2024,746456,2024-06-26T17:10:00Z,2024-06-26,Final,Final,Philadelphia Phillies,Detroit Tigers,6,2,Philadelphia Phillies,0,Spencer Turnbull,Tyler Holton
2024,745157,2024-06-26T17:45:00Z,2024-06-26,Final,Final,Atlanta Braves,St. Louis Cardinals,6,2,Atlanta Braves,0,Reynaldo López,Kyle Gibson
2024,745158,2024-06-26T23:15:00Z,2024-06-26,Final,Final,Atlanta Braves,St. Louis Cardinals,1,4,St. Louis Cardinals,1,Bryce Elder,Matthew Liberatore
2024,746374,2024-06-26T18:10:00Z,2024-06-26,Final,Final,Colorado Rockies,Houston Astros,1,7,Houston Astros,1,Ryan Feltner,Spencer Arrighetti
2024,746291,2024-06-26T18:10:00Z,2024-06-26,Final,Final,Miami Marlins,Kansas City Royals,1,5,Kansas City Royals,1,Valente Bellozo,Brady Singer
2024,745975,2024-06-26T18:10:00Z,2024-06-26,Final,Final,Texas Rangers,Milwaukee Brewers,5,6,Milwaukee Brewers,1,Nathan Eovaldi,Dallas Keuchel
2024,746212,2024-06-26T20:07:00Z,2024-06-26,Final,Final,Oakland Athletics,Los Angeles Angels,2,5,Los Angeles Angels,1,Joey Estes,Roansy Contreras
2024,745400,2024-06-26T20:10:00Z,2024-06-26,Final,Final,Washington Nationals,San Diego Padres,5,8,San Diego Padres,1,DJ Herz,Dylan Cease
2024,747019,2024-06-26T22:35:00Z,2024-06-26,Final,Final,Cleveland Guardians,Baltimore Orioles,2,4,Baltimore Orioles,1,Carlos Carrasco,Grayson Rodriguez
2024,746942,2024-06-26T23:10:00Z,2024-06-26,Final,Final,Toronto Blue Jays,Boston Red Sox,4,1,Toronto Blue Jays,0,Ryan Burr,Nick Pivetta
2024,745808,2024-06-26T23:10:00Z,2024-06-26,Final,Final,New York Yankees,New York Mets,2,12,New York Mets,1,Luis Gil,Sean Manaea
2024,746777,2024-06-27T00:10:00Z,2024-06-26,Final,Final,Los Angeles Dodgers,Chicago White Sox,4,0,Los Angeles Dodgers,0,Gavin Stone,Erick Fedde
2024,747184,2024-06-27T01:40:00Z,2024-06-26,Final,Final,Minnesota Twins,Arizona Diamondbacks,8,3,Minnesota Twins,0,Simeon Woods Richardson,Ryne Nelson
2024,745325,2024-06-27T01:45:00Z,2024-06-26,Final,Final,Chicago Cubs,San Francisco Giants,3,4,San Francisco Giants,1,Hayden Wesneski,Hayden Birdsong
2024,747185,2024-06-27T19:40:00Z,2024-06-27,Final,Final,Minnesota Twins,Arizona Diamondbacks,13,6,Minnesota Twins,0,David Festa,Jordan Montgomery
2024,745324,2024-06-27T19:45:00Z,2024-06-27,Final,Final,Chicago Cubs,San Francisco Giants,5,3,Chicago Cubs,0,Shota Imanaga,Jordan Hicks
2024,746816,2024-06-27T20:10:00Z,2024-06-27,Final,Final,Atlanta Braves,Chicago White Sox,0,1,Chicago White Sox,1,Chris Sale,Chad Kuhl
2024,745565,2024-06-27T22:20:00Z,2024-06-27,Final,Final,Miami Marlins,Philadelphia Phillies,7,4,Miami Marlins,0,Trevor Rogers,Zack Wheeler
2024,747020,2024-06-27T22:35:00Z,2024-06-27,Final,Final,Texas Rangers,Baltimore Orioles,2,11,Baltimore Orioles,1,Jon Gray,Corbin Burnes
2024,744919,2024-06-27T23:07:00Z,2024-06-27,Final,Final,New York Yankees,Toronto Blue Jays,2,9,Toronto Blue Jays,1,Carlos Rodón,José Berríos
2024,745162,2024-06-27T23:45:00Z,2024-06-27,Final,Final,Cincinnati Reds,St. Louis Cardinals,11,4,Cincinnati Reds,0,Andrew Abbott,Miles Mikolas
2024,746288,2024-06-28T00:10:00Z,2024-06-27,Final,Final,Cleveland Guardians,Kansas City Royals,1,2,Kansas City Royals,1,Ben Lively,Michael Wacha
2024,746210,2024-06-28T01:38:00Z,2024-06-27,Final,Final,Detroit Tigers,Los Angeles Angels,0,5,Los Angeles Angels,1,Jack Flaherty,Davis Daniel
2024,745560,2024-06-28T22:20:00Z,2024-06-28,Final,Final,Miami Marlins,Philadelphia Phillies,0,2,Philadelphia Phillies,1,Kyle Tyler,Cristopher Sánchez
2024,745070,2024-06-28T22:50:00Z,2024-06-28,Final,Final,Washington Nationals,Tampa Bay Rays,1,3,Tampa Bay Rays,1,Mitchell Parker,Zach Eflin
2024,747017,2024-06-28T23:05:00Z,2024-06-28,Final,Final,Texas Rangers,Baltimore Orioles,1,2,Baltimore Orioles,1,Max Scherzer,Albert Suárez
2024,744922,2024-06-28T23:07:00Z,2024-06-28,Final,Final,New York Yankees,Toronto Blue Jays,16,5,New York Yankees,0,Marcus Stroman,Yusei Kikuchi
2024,745804,2024-06-28T23:10:00Z,2024-06-28,Final,Final,Houston Astros,New York Mets,2,7,New York Mets,1,Ronel Blanco,Jose Quintana
2024,746939,2024-06-28T23:10:00Z,2024-06-28,Final,Final,San Diego Padres,Boston Red Sox,9,2,San Diego Padres,0,Randy Vásquez,Nick Pivetta
2024,746776,2024-06-28T23:10:00Z,2024-06-28,Final,Final,Colorado Rockies,Chicago White Sox,3,5,Chicago White Sox,1,Dakota Hudson,Drew Thorpe
2024,747105,2024-06-28T23:20:00Z,2024-06-28,Final,Final,Pittsburgh Pirates,Atlanta Braves,1,6,Atlanta Braves,1,Martín Pérez,Charlie Morton
2024,746292,2024-06-29T00:10:00Z,2024-06-28,Final,Final,Cleveland Guardians,Kansas City Royals,3,10,Kansas City Royals,1,Triston McKenzie,Alec Marsh
2024,745970,2024-06-29T00:10:00Z,2024-06-28,Final,Final,Chicago Cubs,Milwaukee Brewers,2,4,Milwaukee Brewers,1,Jameson Taillon,Colin Rea
2024,745161,2024-06-29T00:15:00Z,2024-06-28,Final,Final,Cincinnati Reds,St. Louis Cardinals,0,1,St. Louis Cardinals,1,Frankie Montas,Andre Pallante
2024,746214,2024-06-29T01:38:00Z,2024-06-28,Final,Final,Detroit Tigers,Los Angeles Angels,2,5,Los Angeles Angels,1,Kenta Maeda,Zach Plesac
2024,747183,2024-06-29T01:40:00Z,2024-06-28,Final,Final,Oakland Athletics,Arizona Diamondbacks,9,4,Oakland Athletics,0,JP Sears,Slade Cecconi
2024,745238,2024-06-29T01:40:00Z,2024-06-28,Final,Final,Minnesota Twins,Seattle Mariners,2,3,Seattle Mariners,1,Bailey Ober,Logan Gilbert
2024,745319,2024-06-29T02:15:00Z,2024-06-28,Final,Final,Los Angeles Dodgers,San Francisco Giants,3,5,San Francisco Giants,1,Landon Knack,Logan Webb
2024,746778,2024-06-29T18:10:00Z,2024-06-29,Final,Final,Colorado Rockies,Chicago White Sox,3,11,Chicago White Sox,1,Cal Quantrill,Jonathan Cannon
2024,745159,2024-06-29T18:15:00Z,2024-06-29,Final,Final,Cincinnati Reds,St. Louis Cardinals,9,4,Cincinnati Reds,0,Carson Spiers,Sonny Gray
2024,744921,2024-06-29T19:07:00Z,2024-06-29,Final,Final,New York Yankees,Toronto Blue Jays,3,9,Toronto Blue Jays,1,Nestor Cortes,Chris Bassitt
2024,745559,2024-06-29T20:05:00Z,2024-06-29,Final,Final,Miami Marlins,Philadelphia Phillies,3,2,Miami Marlins,0,Roddery Muñoz,Aaron Nola
2024,746289,2024-06-29T20:10:00Z,2024-06-29,Final,Final,Cleveland Guardians,Kansas City Royals,7,2,Cleveland Guardians,0,Tanner Bibee,Cole Ragans
2024,745801,2024-06-29T20:10:00Z,2024-06-29,Final,Final,Houston Astros,New York Mets,9,6,Houston Astros,0,Framber Valdez,Tylor Megill
2024,747186,2024-06-29T20:10:00Z,2024-06-29,Final,Final,Oakland Athletics,Arizona Diamondbacks,0,3,Arizona Diamondbacks,1,Hogan Harris,Zac Gallen
2024,746940,2024-06-29T20:10:00Z,2024-06-29,Final,Final,San Diego Padres,Boston Red Sox,11,1,San Diego Padres,0,Michael King,Tanner Houck
2024,745071,2024-06-29T20:10:00Z,2024-06-29,Final,Final,Washington Nationals,Tampa Bay Rays,8,1,Washington Nationals,0,Jake Irvin,Aaron Civale
2024,747104,2024-06-29T20:10:00Z,2024-06-29,Final,Final,Pittsburgh Pirates,Atlanta Braves,1,2,Atlanta Braves,1,Paul Skenes,Max Fried
2024,745972,2024-06-29T20:10:00Z,2024-06-29,Final,Final,Chicago Cubs,Milwaukee Brewers,5,3,Chicago Cubs,0,Justin Steele,Tobias Myers
2024,745317,2024-06-29T23:15:00Z,2024-06-29,Final,Final,Los Angeles Dodgers,San Francisco Giants,14,7,Los Angeles Dodgers,0,Tyler Glasnow,Erik Miller
2024,747018,2024-06-29T23:15:00Z,2024-06-29,Final,Final,Texas Rangers,Baltimore Orioles,5,6,Baltimore Orioles,1,Michael Lorenzen,Cade Povich
2024,746211,2024-06-30T02:07:00Z,2024-06-29,Final,Final,Detroit Tigers,Los Angeles Angels,5,6,Los Angeles Angels,1,Reese Olson,Griffin Canning
2024,745239,2024-06-30T02:10:00Z,2024-06-29,Final,Final,Minnesota Twins,Seattle Mariners,5,1,Minnesota Twins,0,Pablo López,Bryce Miller
2024,747101,2024-06-30T15:35:00Z,2024-06-30,Final,Final,Pittsburgh Pirates,Atlanta Braves,4,2,Pittsburgh Pirates,0,Bailey Falter,Spencer Schwellenbach
2024,746938,2024-06-30T17:35:00Z,2024-06-30,Final,Final,San Diego Padres,Boston Red Sox,1,4,Boston Red Sox,1,Matt Waldron,Josh Winckowski
2024,745555,2024-06-30T17:35:00Z,2024-06-30,Final,Final,Miami Marlins,Philadelphia Phillies,6,7,Philadelphia Phillies,1,Yonny Chirinos,Ranger Suarez
2024,744916,2024-06-30T17:37:00Z,2024-06-30,Final,Final,New York Yankees,Toronto Blue Jays,8,1,New York Yankees,0,Gerrit Cole,Kevin Gausman
2024,745802,2024-06-30T17:40:00Z,2024-06-30,Final,Final,Houston Astros,New York Mets,10,5,Houston Astros,0,Shawn Dubin,Luis Severino
2024,745072,2024-06-30T17:40:00Z,2024-06-30,Final,Final,Washington Nationals,Tampa Bay Rays,0,5,Tampa Bay Rays,1,Patrick Corbin,Taj Bradley
2024,746290,2024-06-30T18:10:00Z,2024-06-30,Final,Final,Cleveland Guardians,Kansas City Royals,2,6,Kansas City Royals,1,Logan Allen,Seth Lugo
2024,746779,2024-06-30T18:10:00Z,2024-06-30,Final,Final,Colorado Rockies,Chicago White Sox,5,4,Colorado Rockies,0,Kyle Freeland,Garrett Crochet
2024,745971,2024-06-30T18:10:00Z,2024-06-30,Final,Final,Chicago Cubs,Milwaukee Brewers,1,7,Milwaukee Brewers,1,Kyle Hendricks,Freddy Peralta
2024,745154,2024-06-30T18:15:00Z,2024-06-30,Final,Final,Cincinnati Reds,St. Louis Cardinals,0,2,St. Louis Cardinals,1,Hunter Greene,Lance Lynn
2024,745320,2024-06-30T20:05:00Z,2024-06-30,Final,Final,Los Angeles Dodgers,San Francisco Giants,4,10,San Francisco Giants,1,James Paxton,Spencer Bivens
2024,746209,2024-06-30T20:07:00Z,2024-06-30,Final,Final,Detroit Tigers,Los Angeles Angels,7,6,Detroit Tigers,0,Casey Mize,Tyler Anderson
2024,747182,2024-06-30T20:10:00Z,2024-06-30,Final,Final,Oakland Athletics,Arizona Diamondbacks,1,5,Arizona Diamondbacks,1,Luis Medina,Brandon Pfaadt
2024,745243,2024-06-30T20:10:00Z,2024-06-30,Final,Final,Minnesota Twins,Seattle Mariners,5,3,Minnesota Twins,0,Joe Ryan,Luis Castillo
2024,747016,2024-06-30T23:10:00Z,2024-06-30,Final,Final,Texas Rangers,Baltimore Orioles,11,2,Texas Rangers,0,Andrew Heaney,Cole Irvin
2024,744914,2024-07-01T19:07:00Z,2024-07-01,Final,Final,Houston Astros,Toronto Blue Jays,3,1,Houston Astros,0,Hunter Brown,Yariel Rodríguez
2024,744840,2024-07-01T22:45:00Z,2024-07-01,Final,Final,New York Mets,Washington Nationals,9,7,New York Mets,0,David Peterson,MacKenzie Gore
2024,746535,2024-07-02T00:40:00Z,2024-07-01,Final,Final,Milwaukee Brewers,Colorado Rockies,7,8,Colorado Rockies,1,Rob Zastryzny,Austin Gomber
2024,745482,2024-07-02T22:40:00Z,2024-07-02,Final,Final,St. Louis Cardinals,Pittsburgh Pirates,7,4,St. Louis Cardinals,0,Kyle Gibson,Mitch Keller
2024,746623,2024-07-02T22:40:00Z,2024-07-02,Final,Final,Chicago White Sox,Cleveland Guardians,6,7,Cleveland Guardians,1,Chris Flexen,Carlos Carrasco
2024,746047,2024-07-02T22:40:00Z,2024-07-02,Final,Final,Boston Red Sox,Miami Marlins,8,3,Boston Red Sox,0,Kutter Crawford,Valente Bellozo
2024,744838,2024-07-02T22:45:00Z,2024-07-02,Final,Final,New York Mets,Washington Nationals,7,2,New York Mets,0,Sean Manaea,DJ Herz
2024,745730,2024-07-02T23:05:00Z,2024-07-02,Final,Final,Cincinnati Reds,New York Yankees,5,4,Cincinnati Reds,0,Graham Ashcraft,Luis Gil
2024,744913,2024-07-02T23:07:00Z,2024-07-02,Final,Final,Houston Astros,Toronto Blue Jays,6,7,Toronto Blue Jays,1,Spencer Arrighetti,José Berríos
2024,747102,2024-07-02T23:20:00Z,2024-07-02,Final,Final,San Francisco Giants,Atlanta Braves,5,3,San Francisco Giants,0,Hayden Birdsong,Reynaldo López
2024,745886,2024-07-02T23:40:00Z,2024-07-02,Final,Final,Detroit Tigers,Minnesota Twins,3,5,Minnesota Twins,1,Tarik Skubal,Simeon Woods Richardson
2024,744999,2024-07-03T00:05:00Z,2024-07-02,Final,Final,San Diego Padres,Texas Rangers,0,7,Texas Rangers,1,Dylan Cease,Nathan Eovaldi
2024,746860,2024-07-03T00:05:00Z,2024-07-02,Final,Final,Philadelphia Phillies,Chicago Cubs,6,4,Philadelphia Phillies,0,Michael Mercado,Hayden Wesneski
2024,746282,2024-07-03T00:10:00Z,2024-07-02,Final,Final,Tampa Bay Rays,Kansas City Royals,5,1,Tampa Bay Rays,0,Zack Littell,Brady Singer
2024,746537,2024-07-03T00:40:00Z,2024-07-02,Final,Final,Milwaukee Brewers,Colorado Rockies,4,3,Milwaukee Brewers,0,Dallas Keuchel,Ryan Feltner
2024,745647,2024-07-03T01:40:00Z,2024-07-02,Final,Final,Los Angeles Angels,Oakland Athletics,5,7,Oakland Athletics,1,José Soriano,Mitch Spence
2024,745240,2024-07-03T01:40:00Z,2024-07-02,Final,Final,Baltimore Orioles,Seattle Mariners,2,0,Baltimore Orioles,0,Grayson Rodriguez,George Kirby
2024,746133,2024-07-03T02:10:00Z,2024-07-02,Final,Final,Arizona Diamondbacks,Los Angeles Dodgers,5,6,Los Angeles Dodgers,1,Joe Mantiply,Bobby Miller
2024,745487,2024-07-03T22:40:00Z,2024-07-03,Final,Final,St. Louis Cardinals,Pittsburgh Pirates,4,5,Pittsburgh Pirates,1,Miles Mikolas,Jared Jones
2024,746617,2024-07-03T22:40:00Z,2024-07-03,Final,Final,Chicago White Sox,Cleveland Guardians,8,2,Chicago White Sox,0,Erick Fedde,Gavin Williams
2024,746045,2024-07-03T22:40:00Z,2024-07-03,Final,Final,Boston Red Sox,Miami Marlins,7,2,Boston Red Sox,0,Brayan Bello,Trevor Rogers
2024,744837,2024-07-03T22:45:00Z,2024-07-03,Final,Final,New York Mets,Washington Nationals,5,7,Washington Nationals,1,Christian Scott,Mitchell Parker
2024,745728,2024-07-03T23:05:00Z,2024-07-03,Final,Final,Cincinnati Reds,New York Yankees,3,2,Cincinnati Reds,0,Andrew Abbott,Carlos Rodón
2024,744915,2024-07-03T23:07:00Z,2024-07-03,Final,Final,Houston Astros,Toronto Blue Jays,9,2,Houston Astros,0,Ronel Blanco,Yusei Kikuchi
2024,747100,2024-07-03T23:20:00Z,2024-07-03,Final,Final,San Francisco Giants,Atlanta Braves,1,3,Atlanta Braves,1,Jordan Hicks,Chris Sale
2024,744998,2024-07-04T00:05:00Z,2024-07-03,Final,Final,San Diego Padres,Texas Rangers,6,4,San Diego Padres,0,Adam Mazur,Jon Gray
2024,746858,2024-07-04T00:05:00Z,2024-07-03,Final,Final,Philadelphia Phillies,Chicago Cubs,5,3,Philadelphia Phillies,0,Zack Wheeler,Shota Imanaga
2024,746283,2024-07-04T00:10:00Z,2024-07-03,Final,Final,Tampa Bay Rays,Kansas City Royals,2,4,Kansas City Royals,1,Ryan Pepiot,Michael Wacha
2024,745888,2024-07-04T00:10:00Z,2024-07-03,Final,Final,Detroit Tigers,Minnesota Twins,9,2,Detroit Tigers,0,Keider Montero,David Festa
2024,746534,2024-07-04T00:40:00Z,2024-07-03,Final,Final,Milwaukee Brewers,Colorado Rockies,3,0,Milwaukee Brewers,0,Colin Rea,Dakota Hudson
2024,745643,2024-07-04T01:40:00Z,2024-07-03,Final,Final,Los Angeles Angels,Oakland Athletics,0,5,Oakland Athletics,1,Davis Daniel,Joey Estes
2024,746128,2024-07-04T02:10:00Z,2024-07-03,Final,Final,Arizona Diamondbacks,Los Angeles Dodgers,12,4,Arizona Diamondbacks,0,Cristian Mena,Gavin Stone
2024,745234,2024-07-04T02:10:00Z,2024-07-03,Final,Final,Baltimore Orioles,Seattle Mariners,4,1,Baltimore Orioles,0,Dean Kremer,Logan Gilbert
2024,744834,2024-07-04T15:05:00Z,2024-07-04,Final,Final,New York Mets,Washington Nationals,0,1,Washington Nationals,1,Jose Quintana,Jake Irvin
2024,745484,2024-07-04T16:35:00Z,2024-07-04,Final,Final,St. Louis Cardinals,Pittsburgh Pirates,3,2,St. Louis Cardinals,0,Andre Pallante,Martín Pérez
2024,745726,2024-07-04T17:05:00Z,2024-07-04,Final,Final,Cincinnati Reds,New York Yankees,8,4,Cincinnati Reds,0,Frankie Montas,Marcus Stroman
2024,744912,2024-07-04T17:07:00Z,2024-07-04,Final,Final,Houston Astros,Toronto Blue Jays,5,3,Houston Astros,0,Framber Valdez,Chris Bassitt
2024,745890,2024-07-04T17:10:00Z,2024-07-04,Final,Completed Early,Detroit Tigers,Minnesota Twins,3,12,Minnesota Twins,1,Kenta Maeda,Bailey Ober
2024,746619,2024-07-04T17:10:00Z,2024-07-04,Final,Final,Chicago White Sox,Cleveland Guardians,4,8,Cleveland Guardians,1,Jared Shuster,Ben Lively
2024,746043,2024-07-04T17:10:00Z,2024-07-04,Final,Final,Boston Red Sox,Miami Marlins,6,5,Boston Red Sox,0,Nick Pivetta,Kyle Tyler
2024,746857,2024-07-04T18:20:00Z,2024-07-04,Final,Final,Philadelphia Phillies,Chicago Cubs,2,10,Chicago Cubs,1,Cristopher Sánchez,Jameson Taillon
2024,744996,2024-07-04T18:35:00Z,2024-07-04,Final,Final,San Diego Padres,Texas Rangers,3,1,San Diego Padres,0,Michael King,Max Scherzer
2024,745641,2024-07-04T20:07:00Z,2024-07-04,Final,Final,Los Angeles Angels,Oakland Athletics,0,5,Oakland Athletics,1,Roansy Contreras,JP Sears
2024,745236,2024-07-04T20:10:00Z,2024-07-04,Final,Final,Baltimore Orioles,Seattle Mariners,3,7,Seattle Mariners,1,Corbin Burnes,Bryce Miller
2024,747103,2024-07-04T23:20:00Z,2024-07-04,Final,Final,San Francisco Giants,Atlanta Braves,4,2,San Francisco Giants,0,Logan Webb,Charlie Morton
2024,746285,2024-07-05T00:10:00Z,2024-07-04,Final,Final,Tampa Bay Rays,Kansas City Royals,10,8,Tampa Bay Rays,0,Zach Eflin,Alec Marsh
2024,746532,2024-07-05T00:10:00Z,2024-07-04,Final,Final,Milwaukee Brewers,Colorado Rockies,3,4,Colorado Rockies,1,Tobias Myers,Cal Quantrill
2024,746126,2024-07-05T01:10:00Z,2024-07-04,Final,Final,Arizona Diamondbacks,Los Angeles Dodgers,9,3,Arizona Diamondbacks,0,Zac Gallen,Landon Knack
2024,746859,2024-07-05T18:20:00Z,2024-07-05,Final,Final,Los Angeles Angels,Chicago Cubs,1,5,Chicago Cubs,1,Griffin Canning,Justin Steele
2024,745479,2024-07-05T22:40:00Z,2024-07-05,Final,Final,New York Mets,Pittsburgh Pirates,2,14,Pittsburgh Pirates,1,Luis Severino,Paul Skenes
2024,744836,2024-07-05T22:45:00Z,2024-07-05,Final,Final,St. Louis Cardinals,Washington Nationals,7,6,St. Louis Cardinals,0,Sonny Gray,Patrick Corbin
2024,745725,2024-07-05T23:05:00Z,2024-07-05,Final,Final,Boston Red Sox,New York Yankees,5,3,Boston Red Sox,0,Tanner Houck,Nestor Cortes
