season,game_id,game_date,official_date,status,detailed_state,away_team,home_team,away_score,home_score,winner,home_win,away_probable_pitcher,home_probable_pitcher
2023,717592,2023-06-28T01:38:00Z,2023-06-27,Final,Final,Chicago White Sox,Los Angeles Angels,2,4,Los Angeles Angels,1,Michael Kopech,Shohei Ohtani
2023,717590,2023-06-28T01:40:00Z,2023-06-27,Final,Final,Washington Nationals,Seattle Mariners,7,4,Washington Nationals,0,Jake Irvin,Bryan Woo
2023,717593,2023-06-28T01:40:00Z,2023-06-27,Final,Final,Tampa Bay Rays,Arizona Diamondbacks,4,8,Arizona Diamondbacks,1,Taj Bradley,Zac Gallen
2023,717595,2023-06-28T01:40:00Z,2023-06-27,Final,Final,New York Yankees,Oakland Athletics,1,2,Oakland Athletics,1,Jhony Brito,Paul Blackburn
2023,717588,2023-06-28T16:20:00Z,2023-06-28,Final,Final,Minnesota Twins,Atlanta Braves,0,3,Atlanta Braves,1,Kenta Maeda,Kolby Allard
2023,717587,2023-06-28T20:10:00Z,2023-06-28,Final,Final,Washington Nationals,Seattle Mariners,4,1,Washington Nationals,0,Patrick Corbin,Logan Gilbert
2023,717589,2023-06-28T23:05:00Z,2023-06-28,Final,Final,Cincinnati Reds,Baltimore Orioles,11,7,Cincinnati Reds,0,Luke Weaver,Kyle Gibson
2023,717585,2023-06-28T23:05:00Z,2023-06-28,Final,Final,San Diego Padres,Pittsburgh Pirates,1,7,Pittsburgh Pirates,1,Blake Snell,Mitch Keller
2023,717586,2023-06-28T23:07:00Z,2023-06-28,Final,Final,San Francisco Giants,Toronto Blue Jays,1,6,Toronto Blue Jays,1,Logan Webb,Trevor Richards
2023,717583,2023-06-28T23:10:00Z,2023-06-28,Final,Final,Miami Marlins,Boston Red Sox,6,2,Miami Marlins,0,Braxton Garrett,Kaleb Ort
2023,717581,2023-06-28T23:10:00Z,2023-06-28,Final,Final,Milwaukee Brewers,New York Mets,5,2,Milwaukee Brewers,0,Wade Miley,Kodai Senga
2023,717582,2023-06-28T23:45:00Z,2023-06-28,Final,Final,Houston Astros,St. Louis Cardinals,10,7,Houston Astros,0,Cristian Javier,Miles Mikolas
2023,717580,2023-06-29T00:05:00Z,2023-06-28,Final,Final,Detroit Tigers,Texas Rangers,2,10,Texas Rangers,1,Joey Wentz,Dane Dunning
2023,717584,2023-06-29T00:05:00Z,2023-06-28,Final,Final,Philadelphia Phillies,Chicago Cubs,8,5,Philadelphia Phillies,0,Aaron Nola,Drew Smyly
2023,717577,2023-06-29T00:10:00Z,2023-06-28,Final,Final,Cleveland Guardians,Kansas City Royals,14,1,Cleveland Guardians,0,Logan Allen,Austin Cox
2023,717578,2023-06-29T00:40:00Z,2023-06-28,Final,Final,Los Angeles Dodgers,Colorado Rockies,8,9,Colorado Rockies,1,Michael Grove,Kyle Freeland
2023,717576,2023-06-29T01:38:00Z,2023-06-28,Final,Final,Chicago White Sox,Los Angeles Angels,11,5,Chicago White Sox,0,Lucas Giolito,Jaime Barria
2023,717575,2023-06-29T01:40:00Z,2023-06-28,Final,Final,Tampa Bay Rays,Arizona Diamondbacks,3,2,Tampa Bay Rays,0,Zach Eflin,Zach Davies
2023,717579,2023-06-29T01:40:00Z,2023-06-28,Final,Final,New York Yankees,Oakland Athletics,11,0,New York Yankees,0,Domingo Germán,JP Sears
2023,717571,2023-06-29T16:35:00Z,2023-06-29,Final,Final,San Diego Padres,Pittsburgh Pirates,4,5,Pittsburgh Pirates,1,Joe Musgrove,Luis Ortiz
2023,717570,2023-06-29T18:05:00Z,2023-06-29,Final,Final,Detroit Tigers,Texas Rangers,8,5,Detroit Tigers,0,Reese Olson,Cody Bradford
2023,717573,2023-06-29T18:10:00Z,2023-06-29,Final,Final,Cleveland Guardians,Kansas City Royals,3,4,Kansas City Royals,1,Shane Bieber,Zack Greinke
2023,717574,2023-06-29T19:37:00Z,2023-06-29,Final,Final,New York Yankees,Oakland Athletics,10,4,New York Yankees,0,Clarke Schmidt,Hogan Harris
2023,717568,2023-06-29T19:40:00Z,2023-06-29,Final,Final,Tampa Bay Rays,Arizona Diamondbacks,6,1,Tampa Bay Rays,0,Zack Littell,Brandon Pfaadt
2023,717560,2023-06-29T20:07:00Z,2023-06-29,Final,Final,Chicago White Sox,Los Angeles Angels,9,7,Chicago White Sox,0,Lance Lynn,Patrick Sandoval
2023,717569,2023-06-29T22:10:00Z,2023-06-29,Final,Final,Miami Marlins,Boston Red Sox,2,0,Miami Marlins,0,Jesús Luzardo,Brayan Bello
2023,717564,2023-06-29T23:07:00Z,2023-06-29,Final,Final,San Francisco Giants,Toronto Blue Jays,1,2,Toronto Blue Jays,1,Keaton Winn,Chris Bassitt
2023,717565,2023-06-29T23:10:00Z,2023-06-29,Final,Final,Milwaukee Brewers,New York Mets,3,2,Milwaukee Brewers,0,Adrian Houser,Max Scherzer
2023,717566,2023-06-29T23:15:00Z,2023-06-29,Final,Final,Houston Astros,St. Louis Cardinals,14,0,Houston Astros,0,J.P. France,Adam Wainwright
2023,717567,2023-06-30T00:05:00Z,2023-06-29,Final,Final,Philadelphia Phillies,Chicago Cubs,3,1,Philadelphia Phillies,0,Taijuan Walker,Kyle Hendricks
2023,717572,2023-06-30T00:40:00Z,2023-06-29,Final,Final,Los Angeles Dodgers,Colorado Rockies,14,3,Los Angeles Dodgers,0,Emmet Sheehan,Chase Anderson
2023,717559,2023-06-30T18:20:00Z,2023-06-30,Final,Final,Cleveland Guardians,Chicago Cubs,1,10,Chicago Cubs,1,Cal Quantrill,Justin Steele
2023,717557,2023-06-30T21:10:00Z,2023-06-30,Final,Final,San Diego Padres,Cincinnati Reds,5,7,Cincinnati Reds,1,Seth Lugo,Graham Ashcraft
2023,717563,2023-06-30T22:05:00Z,2023-06-30,Final,Final,Washington Nationals,Philadelphia Phillies,2,1,Washington Nationals,0,Josiah Gray,Cristopher Sánchez
2023,717561,2023-06-30T23:05:00Z,2023-06-30,Final,Final,Minnesota Twins,Baltimore Orioles,8,1,Minnesota Twins,0,Pablo López,Dean Kremer
2023,717562,2023-06-30T23:05:00Z,2023-06-30,Final,Final,Milwaukee Brewers,Pittsburgh Pirates,7,8,Pittsburgh Pirates,1,Freddy Peralta,Osvaldo Bido
2023,717555,2023-06-30T23:07:00Z,2023-06-30,Final,Final,Boston Red Sox,Toronto Blue Jays,5,0,Boston Red Sox,0,James Paxton,José Berríos
2023,717556,2023-06-30T23:10:00Z,2023-06-30,Final,Final,San Francisco Giants,New York Mets,5,4,San Francisco Giants,0,Alex Cobb,Carlos Carrasco
2023,717558,2023-06-30T23:20:00Z,2023-06-30,Final,Final,Miami Marlins,Atlanta Braves,4,16,Atlanta Braves,1,Bryan Hoeing,Michael Soroka
2023,717554,2023-07-01T00:05:00Z,2023-06-30,Final,Final,Houston Astros,Texas Rangers,5,3,Houston Astros,0,Ronel Blanco,Jon Gray
2023,717552,2023-07-01T00:10:00Z,2023-06-30,Final,Final,Detroit Tigers,Colorado Rockies,5,8,Colorado Rockies,1,Michael Lorenzen,Austin Gomber
2023,717553,2023-07-01T00:10:00Z,2023-06-30,Final,Final,Los Angeles Dodgers,Kansas City Royals,9,3,Los Angeles Dodgers,0,Bobby Miller,Alec Marsh
2023,717549,2023-07-01T01:38:00Z,2023-06-30,Final,Final,Arizona Diamondbacks,Los Angeles Angels,6,2,Arizona Diamondbacks,0,Tommy Henry,Griffin Canning
2023,717551,2023-07-01T01:40:00Z,2023-06-30,Final,Final,Chicago White Sox,Oakland Athletics,4,7,Oakland Athletics,1,Tanner Banks,Luis Medina
2023,717548,2023-07-01T02:10:00Z,2023-06-30,Final,Final,Tampa Bay Rays,Seattle Mariners,15,4,Tampa Bay Rays,0,Shane McClanahan,Bryce Miller
2023,717550,2023-07-01T00:15:00Z,2023-07-01,Final,Postponed,New York Yankees,St. Louis Cardinals,,,,,Luis Severino,Matthew Liberatore
2023,717539,2023-07-01T17:40:00Z,2023-07-01,Final,Final,San Diego Padres,Cincinnati Reds,12,5,San Diego Padres,0,Michael Wacha,Brandon Williamson
2023,717545,2023-07-01T18:15:00Z,2023-07-01,Final,Final,New York Yankees,St. Louis Cardinals,4,11,St. Louis Cardinals,1,Luis Severino,Jack Flaherty
2023,717550,2023-07-01T23:15:00Z,2023-07-01,Final,Final,New York Yankees,St. Louis Cardinals,6,2,New York Yankees,0,Ian Hamilton,Matthew Liberatore
2023,717547,2023-07-01T19:07:00Z,2023-07-01,Final,Final,Boston Red Sox,Toronto Blue Jays,7,6,Boston Red Sox,0,Kutter Crawford,Yusei Kikuchi
2023,717542,2023-07-01T20:05:00Z,2023-07-01,Final,Final,Houston Astros,Texas Rangers,2,5,Texas Rangers,1,Hunter Brown,Nathan Eovaldi
2023,717541,2023-07-01T20:05:00Z,2023-07-01,Final,Final,Minnesota Twins,Baltimore Orioles,1,0,Minnesota Twins,0,Bailey Ober,Kyle Bradish
2023,717543,2023-07-01T20:05:00Z,2023-07-01,Final,Final,Washington Nationals,Philadelphia Phillies,4,19,Philadelphia Phillies,1,MacKenzie Gore,Zack Wheeler
2023,717540,2023-07-01T20:05:00Z,2023-07-01,Final,Final,Milwaukee Brewers,Pittsburgh Pirates,11,8,Milwaukee Brewers,0,Corbin Burnes,Johan Oviedo
2023,717538,2023-07-01T20:07:00Z,2023-07-01,Final,Final,Chicago White Sox,Oakland Athletics,6,7,Oakland Athletics,1,Dylan Cease,Kyle Muller
2023,717535,2023-07-01T20:10:00Z,2023-07-01,Final,Final,San Francisco Giants,New York Mets,1,4,New York Mets,1,Anthony DeSclafani,Justin Verlander
2023,717536,2023-07-01T20:10:00Z,2023-07-01,Final,Final,Miami Marlins,Atlanta Braves,0,7,Atlanta Braves,1,Eury Pérez,Charlie Morton
2023,717546,2023-07-01T23:15:00Z,2023-07-01,Final,Final,Cleveland Guardians,Chicago Cubs,6,0,Cleveland Guardians,0,Tanner Bibee,Marcus Stroman
2023,717537,2023-07-01T23:15:00Z,2023-07-01,Final,Final,Los Angeles Dodgers,Kansas City Royals,4,6,Kansas City Royals,1,Julio Urías,Daniel Lynch IV
2023,717534,2023-07-01T23:15:00Z,2023-07-01,Final,Final,Tampa Bay Rays,Seattle Mariners,3,8,Seattle Mariners,1,Tyler Glasnow,George Kirby
2023,717544,2023-07-02T01:10:00Z,2023-07-01,Final,Final,Detroit Tigers,Colorado Rockies,4,2,Detroit Tigers,0,Brendan White,Peter Lambert
2023,717533,2023-07-02T02:07:00Z,2023-07-01,Final,Final,Arizona Diamondbacks,Los Angeles Angels,3,1,Arizona Diamondbacks,0,Ryne Nelson,Tyler Anderson
2023,717529,2023-07-02T16:05:00Z,2023-07-02,Final,Final,Minnesota Twins,Baltimore Orioles,1,2,Baltimore Orioles,1,Sonny Gray,Cole Irvin
2023,717528,2023-07-02T17:35:00Z,2023-07-02,Final,Final,Washington Nationals,Philadelphia Phillies,5,4,Washington Nationals,0,Trevor Williams,Ranger Suarez
2023,717532,2023-07-02T17:35:00Z,2023-07-02,Final,Final,Miami Marlins,Atlanta Braves,3,6,Atlanta Braves,1,Sandy Alcantara,Spencer Strider
2023,717531,2023-07-02T17:35:00Z,2023-07-02,Final,Final,Milwaukee Brewers,Pittsburgh Pirates,6,3,Milwaukee Brewers,0,Colin Rea,Rich Hill
2023,717530,2023-07-02T17:37:00Z,2023-07-02,Final,Final,Boston Red Sox,Toronto Blue Jays,5,4,Boston Red Sox,0,Garrett Whitlock,Kevin Gausman
2023,717526,2023-07-02T17:40:00Z,2023-07-02,Final,Final,San Diego Padres,Cincinnati Reds,3,4,Cincinnati Reds,1,Adrian Morejon,Andrew Abbott
2023,717527,2023-07-02T18:10:00Z,2023-07-02,Final,Final,Los Angeles Dodgers,Kansas City Royals,1,9,Kansas City Royals,1,Tony Gonsolin,Brady Singer
2023,717524,2023-07-02T18:15:00Z,2023-07-02,Final,Final,New York Yankees,St. Louis Cardinals,1,5,St. Louis Cardinals,1,Gerrit Cole,Jordan Montgomery
2023,717520,2023-07-02T18:35:00Z,2023-07-02,Final,Final,Houston Astros,Texas Rangers,5,3,Houston Astros,0,Shawn Dubin,Andrew Heaney
2023,717523,2023-07-02T19:10:00Z,2023-07-02,Final,Final,Detroit Tigers,Colorado Rockies,14,9,Detroit Tigers,0,Matt Manning,Connor Seabold
2023,717522,2023-07-02T20:07:00Z,2023-07-02,Final,Final,Arizona Diamondbacks,Los Angeles Angels,2,5,Los Angeles Angels,1,Zac Gallen,Reid Detmers
2023,717518,2023-07-02T20:07:00Z,2023-07-02,Final,Final,Chicago White Sox,Oakland Athletics,8,7,Chicago White Sox,0,Touki Toussaint,Paul Blackburn
2023,717519,2023-07-02T20:10:00Z,2023-07-02,Final,Final,Tampa Bay Rays,Seattle Mariners,6,7,Seattle Mariners,1,Taj Bradley,Luis Castillo
2023,717521,2023-07-02T21:05:00Z,2023-07-02,Final,Final,Cleveland Guardians,Chicago Cubs,8,6,Cleveland Guardians,0,Aaron Civale,Jameson Taillon
2023,717525,2023-07-02T23:10:00Z,2023-07-02,Final,Final,San Francisco Giants,New York Mets,4,8,New York Mets,1,Ross Stripling,David Peterson
2023,717514,2023-07-03T18:05:00Z,2023-07-03,Final,Final,Houston Astros,Texas Rangers,12,11,Houston Astros,0,Cristian Javier,Martín Pérez
2023,717511,2023-07-03T18:10:00Z,2023-07-03,Final,Final,Chicago Cubs,Milwaukee Brewers,6,8,Milwaukee Brewers,1,Drew Smyly,Julio Teheran
2023,717517,2023-07-03T22:05:00Z,2023-07-03,Final,Final,Cincinnati Reds,Washington Nationals,3,2,Cincinnati Reds,0,Luke Weaver,Jake Irvin
2023,717515,2023-07-03T22:40:00Z,2023-07-03,Final,Final,St. Louis Cardinals,Miami Marlins,4,5,Miami Marlins,1,Miles Mikolas,Braxton Garrett
2023,717513,2023-07-03T23:05:00Z,2023-07-03,Final,Final,Baltimore Orioles,New York Yankees,3,6,New York Yankees,1,Tyler Wells,Domingo Germán
2023,717512,2023-07-03T23:10:00Z,2023-07-03,Final,Final,Atlanta Braves,Cleveland Guardians,4,2,Atlanta Braves,0,Bryce Elder,Gavin Williams
2023,717510,2023-07-04T00:10:00Z,2023-07-03,Final,Final,Kansas City Royals,Minnesota Twins,4,8,Minnesota Twins,1,Austin Cox,Joe Ryan
2023,717505,2023-07-04T01:40:00Z,2023-07-03,Final,Final,Los Angeles Angels,San Diego Padres,3,10,San Diego Padres,1,Jaime Barria,Blake Snell
2023,717516,2023-07-04T01:45:00Z,2023-07-03,Final,Final,Seattle Mariners,San Francisco Giants,6,5,Seattle Mariners,0,Bryan Woo,Logan Webb
2023,717506,2023-07-04T02:10:00Z,2023-07-03,Final,Final,Pittsburgh Pirates,Los Angeles Dodgers,2,5,Los Angeles Dodgers,1,Mitch Keller,Michael Grove
2023,717507,2023-07-04T15:05:00Z,2023-07-04,Final,Final,Cincinnati Reds,Washington Nationals,8,4,Cincinnati Reds,0,Brett Kennedy,Patrick Corbin
2023,717508,2023-07-04T17:05:00Z,2023-07-04,Final,Final,Baltimore Orioles,New York Yankees,4,8,New York Yankees,1,Kyle Gibson,Clarke Schmidt
2023,717502,2023-07-04T17:10:00Z,2023-07-04,Final,Final,St. Louis Cardinals,Miami Marlins,2,15,Miami Marlins,1,Adam Wainwright,Jesús Luzardo
2023,717501,2023-07-04T17:35:00Z,2023-07-04,Final,Final,Texas Rangers,Boston Red Sox,6,2,Texas Rangers,0,Dane Dunning,Brennan Bernardino
2023,717500,2023-07-04T18:10:00Z,2023-07-04,Final,Final,Kansas City Royals,Minnesota Twins,3,9,Minnesota Twins,1,Zack Greinke,Kenta Maeda
2023,717504,2023-07-04T20:10:00Z,2023-07-04,Final,Final,Colorado Rockies,Houston Astros,1,4,Houston Astros,1,Kyle Freeland,Brandon Bielak
2023,717498,2023-07-04T20:10:00Z,2023-07-04,Final,Final,New York Mets,Arizona Diamondbacks,8,5,New York Mets,0,Max Scherzer,Zach Davies
2023,717499,2023-07-04T20:10:00Z,2023-07-04,Final,Final,Philadelphia Phillies,Tampa Bay Rays,3,1,Philadelphia Phillies,0,Aaron Nola,Zach Eflin
2023,717503,2023-07-04T20:10:00Z,2023-07-04,Final,Final,Chicago Cubs,Milwaukee Brewers,7,6,Chicago Cubs,0,Kyle Hendricks,Wade Miley
2023,717509,2023-07-04T20:35:00Z,2023-07-04,Final,Final,Seattle Mariners,San Francisco Giants,6,0,Seattle Mariners,0,Logan Gilbert,Keaton Winn
2023,717494,2023-07-04T22:40:00Z,2023-07-04,Final,Final,Oakland Athletics,Detroit Tigers,1,0,Oakland Athletics,0,JP Sears,Tarik Skubal
2023,717497,2023-07-04T22:40:00Z,2023-07-04,Final,Final,Los Angeles Angels,San Diego Padres,5,8,San Diego Padres,1,Shohei Ohtani,Joe Musgrove
2023,717495,2023-07-04T23:10:00Z,2023-07-04,Final,Final,Atlanta Braves,Cleveland Guardians,5,6,Cleveland Guardians,1,Kolby Allard,Shane Bieber
2023,717496,2023-07-05T00:10:00Z,2023-07-04,Final,Final,Toronto Blue Jays,Chicago White Sox,4,3,Toronto Blue Jays,0,Chris Bassitt,Lucas Giolito
2023,717492,2023-07-05T01:10:00Z,2023-07-04,Final,Final,Pittsburgh Pirates,Los Angeles Dodgers,9,7,Pittsburgh Pirates,0,Luis Ortiz,Emmet Sheehan
2023,717489,2023-07-05T18:10:00Z,2023-07-05,Final,Final,Colorado Rockies,Houston Astros,4,6,Houston Astros,1,Chase Anderson,J.P. France
2023,717485,2023-07-05T22:40:00Z,2023-07-05,Final,Final,Oakland Athletics,Detroit Tigers,12,3,Oakland Athletics,0,Austin Pruitt,Eduardo Rodriguez
2023,717491,2023-07-05T22:40:00Z,2023-07-05,Final,Final,Philadelphia Phillies,Tampa Bay Rays,8,4,Philadelphia Phillies,0,Taijuan Walker,Zack Littell
2023,717488,2023-07-05T22:40:00Z,2023-07-05,Final,Final,St. Louis Cardinals,Miami Marlins,9,10,Miami Marlins,1,Matthew Liberatore,Bryan Hoeing
2023,717493,2023-07-05T23:05:00Z,2023-07-05,Final,Final,Cincinnati Reds,Washington Nationals,9,2,Cincinnati Reds,0,Graham Ashcraft,Josiah Gray
2023,717487,2023-07-05T23:05:00Z,2023-07-05,Final,Final,Baltimore Orioles,New York Yankees,6,3,Baltimore Orioles,0,Dean Kremer,Randy Vásquez
2023,717484,2023-07-05T23:10:00Z,2023-07-05,Final,Final,Texas Rangers,Boston Red Sox,2,4,Boston Red Sox,1,Jon Gray,Brayan Bello
2023,717486,2023-07-05T23:10:00Z,2023-07-05,Final,Final,Atlanta Braves,Cleveland Guardians,8,1,Atlanta Braves,0,Michael Soroka,Cal Quantrill
2023,717482,2023-07-05T23:40:00Z,2023-07-05,Final,Final,Kansas City Royals,Minnesota Twins,0,5,Minnesota Twins,1,Alec Marsh,Pablo López
2023,717483,2023-07-06T00:10:00Z,2023-07-05,Final,Final,Chicago Cubs,Milwaukee Brewers,4,3,Chicago Cubs,0,Justin Steele,Adrian Houser
2023,717478,2023-07-06T00:40:00Z,2023-07-05,Final,Final,Los Angeles Angels,San Diego Padres,3,5,San Diego Padres,1,Patrick Sandoval,Seth Lugo
2023,717490,2023-07-06T01:05:00Z,2023-07-05,Final,Final,Seattle Mariners,San Francisco Giants,0,2,San Francisco Giants,1,Tommy Milone,Alex Cobb
2023,717477,2023-07-06T01:40:00Z,2023-07-05,Final,Final,New York Mets,Arizona Diamondbacks,2,1,New York Mets,0,Kodai Senga,Tommy Henry
2023,717479,2023-07-06T02:10:00Z,2023-07-05,Final,Final,Pittsburgh Pirates,Los Angeles Dodgers,4,6,Los Angeles Dodgers,1,Osvaldo Bido,Bobby Miller
2023,717480,2023-07-06T00:10:00Z,2023-07-06,Final,Postponed,Toronto Blue Jays,Chicago White Sox,,,,,José Berríos,Lance Lynn
2023,717481,2023-07-06T17:05:00Z,2023-07-06,Final,Final,Cincinnati Reds,Washington Nationals,5,4,Cincinnati Reds,0,Brandon Williamson,MacKenzie Gore
2023,717476,2023-07-06T17:10:00Z,2023-07-06,Final,Final,Oakland Athletics,Detroit Tigers,0,9,Detroit Tigers,1,Hogan Harris,Michael Lorenzen
2023,717474,2023-07-06T18:10:00Z,2023-07-06,Final,Final,Chicago Cubs,Milwaukee Brewers,5,6,Milwaukee Brewers,1,Marcus Stroman,Freddy Peralta
2023,717468,2023-07-06T21:10:00Z,2023-07-06,Final,Final,Toronto Blue Jays,Chicago White Sox,6,2,Toronto Blue Jays,0,José Berríos,Lance Lynn
2023,717480,2023-07-06T21:15:00Z,2023-07-06,Final,Final,Toronto Blue Jays,Chicago White Sox,5,4,Toronto Blue Jays,0,Yusei Kikuchi,Jesse Scholtens
2023,717472,2023-07-06T22:40:00Z,2023-07-06,Final,Final,Philadelphia Phillies,Tampa Bay Rays,3,1,Philadelphia Phillies,0,Cristopher Sánchez,Shawn Armstrong
2023,717473,2023-07-06T22:40:00Z,2023-07-06,Final,Final,St. Louis Cardinals,Miami Marlins,3,0,St. Louis Cardinals,0,Jack Flaherty,Eury Pérez
2023,717475,2023-07-06T23:05:00Z,2023-07-06,Final,Final,Baltimore Orioles,New York Yankees,14,1,Baltimore Orioles,0,Kyle Bradish,Luis Severino
2023,717469,2023-07-06T23:10:00Z,2023-07-06,Final,Final,Kansas City Royals,Cleveland Guardians,1,6,Cleveland Guardians,1,Jordan Lyles,Tanner Bibee
2023,717471,2023-07-06T23:10:00Z,2023-07-06,Final,Final,Texas Rangers,Boston Red Sox,6,10,Boston Red Sox,1,Nathan Eovaldi,Kutter Crawford
2023,717467,2023-07-07T00:10:00Z,2023-07-06,Final,Final,Seattle Mariners,Houston Astros,5,1,Seattle Mariners,0,George Kirby,Ronel Blanco
2023,717470,2023-07-07T01:40:00Z,2023-07-06,Final,Final,New York Mets,Arizona Diamondbacks,9,0,New York Mets,0,Carlos Carrasco,Ryne Nelson
2023,717462,2023-07-07T02:10:00Z,2023-07-06,Final,Final,Pittsburgh Pirates,Los Angeles Dodgers,2,5,Los Angeles Dodgers,1,Johan Oviedo,Julio Urías
2023,717457,2023-07-07T22:40:00Z,2023-07-07,Final,Final,Toronto Blue Jays,Detroit Tigers,12,2,Toronto Blue Jays,0,Alek Manoah,Alex Faedo
2023,717460,2023-07-07T22:40:00Z,2023-07-07,Final,Final,Atlanta Braves,Tampa Bay Rays,2,1,Atlanta Braves,0,Charlie Morton,Tyler Glasnow
2023,717466,2023-07-07T22:40:00Z,2023-07-07,Final,Final,Philadelphia Phillies,Miami Marlins,4,3,Philadelphia Phillies,0,Zack Wheeler,Sandy Alcantara
2023,717465,2023-07-07T23:05:00Z,2023-07-07,Final,Final,Texas Rangers,Washington Nationals,7,2,Texas Rangers,0,Cody Bradford,Trevor Williams
2023,717464,2023-07-07T23:05:00Z,2023-07-07,Final,Final,Chicago Cubs,New York Yankees,3,0,Chicago Cubs,0,Jameson Taillon,Carlos Rodón
2023,717463,2023-07-07T23:10:00Z,2023-07-07,Final,Final,Kansas City Royals,Cleveland Guardians,0,3,Cleveland Guardians,1,Daniel Lynch IV,Aaron Civale
2023,717461,2023-07-07T23:10:00Z,2023-07-07,Final,Final,Oakland Athletics,Boston Red Sox,3,7,Boston Red Sox,1,Sam Long,Brennan Bernardino
2023,717453,2023-07-08T00:10:00Z,2023-07-07,Final,Final,Seattle Mariners,Houston Astros,10,1,Seattle Mariners,0,Luis Castillo,Hunter Brown
2023,717458,2023-07-08T00:10:00Z,2023-07-07,Final,Final,Baltimore Orioles,Minnesota Twins,3,1,Baltimore Orioles,0,Cole Irvin,Bailey Ober
2023,717455,2023-07-08T00:10:00Z,2023-07-07,Final,Final,St. Louis Cardinals,Chicago White Sox,7,8,Chicago White Sox,1,Jordan Montgomery,Dylan Cease
2023,717459,2023-07-08T00:10:00Z,2023-07-07,Final,Final,Cincinnati Reds,Milwaukee Brewers,3,7,Milwaukee Brewers,1,Andrew Abbott,Corbin Burnes
2023,717452,2023-07-08T01:40:00Z,2023-07-07,Final,Final,Pittsburgh Pirates,Arizona Diamondbacks,3,7,Arizona Diamondbacks,1,Rich Hill,Zac Gallen
2023,717454,2023-07-08T01:40:00Z,2023-07-07,Final,Final,New York Mets,San Diego Padres,7,5,New York Mets,0,Justin Verlander,Yu Darvish
2023,717456,2023-07-08T02:10:00Z,2023-07-07,Final,Final,Los Angeles Angels,Los Angeles Dodgers,4,11,Los Angeles Dodgers,1,Griffin Canning,Tony Gonsolin
2023,717448,2023-07-08T02:15:00Z,2023-07-07,Final,Final,Colorado Rockies,San Francisco Giants,5,2,Colorado Rockies,0,Austin Gomber,Ross Stripling
2023,717447,2023-07-08T17:05:00Z,2023-07-08,Final,Final,Chicago Cubs,New York Yankees,3,6,New York Yankees,1,Drew Smyly,Gerrit Cole
2023,717442,2023-07-08T17:10:00Z,2023-07-08,Final,Final,Toronto Blue Jays,Detroit Tigers,0,2,Detroit Tigers,1,Kevin Gausman,Matt Manning
2023,717446,2023-07-08T18:10:00Z,2023-07-08,Final,Final,Baltimore Orioles,Minnesota Twins,6,2,Baltimore Orioles,0,Tyler Wells,Sonny Gray
2023,717445,2023-07-08T18:10:00Z,2023-07-08,Final,Final,St. Louis Cardinals,Chicago White Sox,3,0,St. Louis Cardinals,0,Miles Mikolas,Touki Toussaint
2023,717451,2023-07-08T20:05:00Z,2023-07-08,Final,Final,Colorado Rockies,San Francisco Giants,3,5,San Francisco Giants,1,Connor Seabold,Ryan Walker
2023,717450,2023-07-08T20:05:00Z,2023-07-08,Final,Final,Texas Rangers,Washington Nationals,3,8,Washington Nationals,1,Andrew Heaney,Jake Irvin
2023,717443,2023-07-08T20:10:00Z,2023-07-08,Final,Final,Kansas City Royals,Cleveland Guardians,6,10,Cleveland Guardians,1,Brady Singer,Gavin Williams
2023,717449,2023-07-08T20:10:00Z,2023-07-08,Final,Final,Oakland Athletics,Boston Red Sox,3,10,Boston Red Sox,1,Austin Pruitt,James Paxton
2023,717439,2023-07-08T20:10:00Z,2023-07-08,Final,Final,Pittsburgh Pirates,Arizona Diamondbacks,2,3,Arizona Diamondbacks,1,Mitch Keller,Kyle Nelson
2023,717438,2023-07-08T20:10:00Z,2023-07-08,Final,Final,Philadelphia Phillies,Miami Marlins,3,5,Miami Marlins,1,Ranger Suarez,Braxton Garrett
2023,717444,2023-07-08T20:10:00Z,2023-07-08,Final,Final,Cincinnati Reds,Milwaukee Brewers,8,5,Cincinnati Reds,0,Luke Weaver,Colin Rea
2023,717440,2023-07-08T23:15:00Z,2023-07-08,Final,Final,Seattle Mariners,Houston Astros,2,3,Houston Astros,1,Bryan Woo,Framber Valdez
2023,717441,2023-07-08T23:15:00Z,2023-07-08,Final,Final,Atlanta Braves,Tampa Bay Rays,6,1,Atlanta Braves,0,Spencer Strider,Taj Bradley
2023,717437,2023-07-09T01:10:00Z,2023-07-08,Final,Final,Los Angeles Angels,Los Angeles Dodgers,5,10,Los Angeles Dodgers,1,Reid Detmers,Alex Vesia
2023,717436,2023-07-09T02:10:00Z,2023-07-08,Final,Final,New York Mets,San Diego Padres,1,3,San Diego Padres,1,David Peterson,Blake Snell
2023,717432,2023-07-09T16:05:00Z,2023-07-09,Final,Final,Texas Rangers,Washington Nationals,2,7,Washington Nationals,1,Dane Dunning,Patrick Corbin
2023,717435,2023-07-09T17:35:00Z,2023-07-09,Final,Final,Oakland Athletics,Boston Red Sox,3,4,Boston Red Sox,1,JP Sears,Tayler Scott
2023,717433,2023-07-09T17:35:00Z,2023-07-09,Final,Final,Chicago Cubs,New York Yankees,7,4,Chicago Cubs,0,Kyle Hendricks,Domingo Germán
2023,717434,2023-07-09T17:40:00Z,2023-07-09,Final,Final,Kansas City Royals,Cleveland Guardians,4,1,Kansas City Royals,0,Ryan Yarbrough,Shane Bieber
