game_id,game_date,season,home_team,away_team,home_starting_pitcher_id,away_starting_pitcher_id,home_starting_pitcher_name,away_starting_pitcher_name,home_pitcher_games_started_before,away_pitcher_games_started_before,home_pitcher_rest_days,away_pitcher_rest_days,home_pitcher_runs_allowed_last_3,away_pitcher_runs_allowed_last_3,home_pitcher_runs_allowed_last_10,away_pitcher_runs_allowed_last_10,home_pitcher_avg_runs_allowed_last_3,away_pitcher_avg_runs_allowed_last_3,home_pitcher_avg_runs_allowed_last_10,away_pitcher_avg_runs_allowed_last_10,home_pitcher_team_win_rate_started_before,away_pitcher_team_win_rate_started_before,home_pitcher_status,away_pitcher_status,pitcher_data_quality,pitcher_warnings
746741,2024-09-15T18:10:00Z,2024,Chicago White Sox,Oakland Athletics,680732,676664,Sean Burke,JP Sears,0,29,,4,,21,,54,,7.0,,5.4,,0.4828,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season.
746506,2024-09-15T19:10:00Z,2024,Colorado Rockies,Chicago Cubs,615698,543294,Cal Quantrill,Kyle Hendricks,26,21,18,5,20,19,76,44,6.6667,6.3333,7.6,4.4,0.4615,0.4286,confirmed,confirmed,high,
745287,2024-09-15T20:05:00Z,2024,San Francisco Giants,San Diego Padres,694738,527048,Landen Roupp,Martín Pérez,1,23,4,9,3,11,3,38,3.0,3.6667,3.0,3.8,0.0,0.5217,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
746180,2024-09-15T20:07:00Z,2024,Los Angeles Angels,Houston Astros,702674,669854,Caden Dana,Ronel Blanco,2,26,7,14,9,11,9,41,4.5,3.6667,4.5,4.1,0.5,0.6538,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
745206,2024-09-15T20:10:00Z,2024,Seattle Mariners,Texas Rangers,669923,571760,George Kirby,Andrew Heaney,30,29,4,7,15,9,50,41,5.0,3.0,5.0,4.1,0.4333,0.4138,confirmed,confirmed,high,
747151,2024-09-15T20:10:00Z,2024,Arizona Diamondbacks,Milwaukee Brewers,668678,669084,Zac Gallen,DL Hall,25,6,4,16,14,9,35,25,4.6667,3.0,3.5,4.1667,0.6,0.6667,confirmed,confirmed,medium,
747071,2024-09-15T23:10:00Z,2024,Atlanta Braves,Los Angeles Dodgers,450203,621111,Charlie Morton,Walker Buehler,27,13,6,5,8,16,42,50,2.6667,5.3333,4.2,5.0,0.4815,0.5385,confirmed,confirmed,high,
746588,2024-09-16T22:40:00Z,2024,Cleveland Guardians,Minnesota Twins,571510,641154,Matthew Boyd,Pablo López,6,29,5,6,8,8,16,38,2.6667,2.6667,2.6667,3.8,0.8333,0.6207,confirmed,confirmed,medium,
745773,2024-09-16T23:10:00Z,2024,New York Mets,Washington Nationals,640455,663623,Sean Manaea,Jake Irvin,29,30,5,5,6,17,22,48,2.0,5.6667,2.2,4.8,0.7241,0.4333,confirmed,confirmed,high,
747067,2024-09-16T23:20:00Z,2024,Atlanta Braves,Los Angeles Dodgers,608331,808967,Max Fried,Yoshinobu Yamamoto,26,15,5,5,9,14,48,30,3.0,4.6667,4.8,3.0,0.5769,0.5333,confirmed,confirmed,high,
745939,2024-09-16T23:40:00Z,2024,Milwaukee Brewers,Philadelphia Phillies,650644,624133,Aaron Civale,Ranger Suarez,28,24,5,6,9,13,39,48,3.0,4.3333,3.9,4.8,0.3929,0.7083,confirmed,confirmed,high,
746260,2024-09-16T23:40:00Z,2024,Kansas City Royals,Detroit Tigers,607625,681857,Seth Lugo,Reese Olson,30,19,6,58,4,11,48,45,1.3333,3.6667,4.8,4.5,0.5667,0.3158,confirmed,confirmed,high,
746828,2024-09-16T23:40:00Z,2024,Chicago Cubs,Oakland Athletics,684007,683155,Shota Imanaga,Joey Estes,27,21,5,4,9,13,33,44,3.0,4.3333,3.3,4.4,0.7778,0.4762,confirmed,confirmed,high,
745130,2024-09-16T23:45:00Z,2024,St. Louis Cardinals,Pittsburgh Pirates,669467,694973,Andre Pallante,Paul Skenes,17,20,6,7,15,16,46,34,5.0,5.3333,4.6,3.4,0.4706,0.65,confirmed,confirmed,high,
746502,2024-09-17T00:40:00Z,2024,Colorado Rockies,Arizona Diamondbacks,622608,518876,Antonio Senzatela,Merrill Kelly,0,10,,6,,15,,47,,5.0,,4.7,,0.5,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season.
746179,2024-09-17T01:38:00Z,2024,Los Angeles Angels,Chicago White Sox,672282,686563,Reid Detmers,Jonathan Cannon,14,18,8,7,17,11,68,42,5.6667,3.6667,6.8,4.2,0.4286,0.2778,confirmed,confirmed,high,
745367,2024-09-17T01:40:00Z,2024,San Diego Padres,Houston Astros,506433,681293,Yu Darvish,Spencer Arrighetti,13,26,6,6,17,16,44,38,5.6667,5.3333,4.4,3.8,0.6923,0.3846,confirmed,confirmed,high,
746987,2024-09-17T22:35:00Z,2024,Baltimore Orioles,San Francisco Giants,544150,605483,Albert Suárez,Blake Snell,21,18,7,5,14,5,45,19,4.6667,1.6667,4.5,1.9,0.5714,0.6667,confirmed,confirmed,high,
746015,2024-09-17T22:40:00Z,2024,Miami Marlins,Los Angeles Dodgers,670766,676272,Darren McCaughan,Bobby Miller,3,12,5,5,13,21,13,57,4.3333,7.0,4.3333,5.7,1.0,0.5,confirmed,confirmed,medium,
746587,2024-09-17T22:40:00Z,2024,Cleveland Guardians,Minnesota Twins,668909,805673,Gavin Williams,Zebby Matthews,14,6,5,6,14,24,44,35,4.6667,8.0,4.4,5.8333,0.2857,0.3333,confirmed,confirmed,medium,
746659,2024-09-17T22:40:00Z,2024,Cincinnati Reds,Atlanta Braves,682227,656550,Brandon Williamson,Grant Holmes,2,4,6,33,5,12,5,20,2.5,4.0,2.5,5.0,0.5,0.25,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
745044,2024-09-17T22:50:00Z,2024,Tampa Bay Rays,Boston Red Sox,669358,601713,Shane Baz,Nick Pivetta,11,25,6,6,9,6,30,53,3.0,2.0,3.0,5.3,0.4545,0.52,confirmed,confirmed,high,
745772,2024-09-17T23:10:00Z,2024,New York Mets,Washington Nationals,656731,680730,Tylor Megill,Mitchell Parker,12,27,8,5,6,26,49,71,2.0,8.6667,4.9,7.1,0.4167,0.4815,confirmed,confirmed,high,
745935,2024-09-17T23:40:00Z,2024,Milwaukee Brewers,Philadelphia Phillies,593423,554430,Frankie Montas,Zack Wheeler,27,29,4,6,7,4,39,29,2.3333,1.3333,3.9,2.9,0.4444,0.6207,confirmed,confirmed,high,
746261,2024-09-17T23:40:00Z,2024,Kansas City Royals,Detroit Tigers,666142,663554,Cole Ragans,Casey Mize,30,19,6,6,9,14,39,52,3.0,4.6667,3.9,5.2,0.5,0.5789,confirmed,confirmed,high,
746830,2024-09-17T23:40:00Z,2024,Chicago Cubs,Oakland Athletics,696136,687765,Jordan Wicks,Mitch Spence,9,21,5,5,14,18,35,48,4.6667,6.0,3.8889,4.8,0.4444,0.3333,confirmed,confirmed,medium,
745122,2024-09-17T23:45:00Z,2024,St. Louis Cardinals,Pittsburgh Pirates,458681,663559,Lance Lynn,Bailey Falter,23,25,6,6,3,15,40,43,1.0,5.0,4.0,4.3,0.6522,0.48,confirmed,confirmed,high,
744961,2024-09-18T00:05:00Z,2024,Texas Rangers,Toronto Blue Jays,543135,605135,Nathan Eovaldi,Chris Bassitt,26,29,7,8,13,15,50,56,4.3333,5.0,5.0,5.6,0.5769,0.3793,confirmed,confirmed,high,
746503,2024-09-18T00:40:00Z,2024,Colorado Rockies,Arizona Diamondbacks,663372,656756,Ryan Feltner,Jordan Montgomery,27,19,6,28,9,18,40,58,3.0,6.0,4.0,5.8,0.3704,0.6316,confirmed,confirmed,high,
746176,2024-09-18T01:38:00Z,2024,Los Angeles Angels,Chicago White Sox,656288,663436,Griffin Canning,Davis Martin,28,8,8,7,14,14,55,47,4.6667,4.6667,5.5,5.875,0.3929,0.0,confirmed,confirmed,medium,
745205,2024-09-18T01:40:00Z,2024,Seattle Mariners,New York Yankees,693433,661563,Bryan Woo,Luis Gil,19,26,6,7,11,12,32,42,3.6667,4.0,3.2,4.2,0.6842,0.6538,confirmed,confirmed,high,
745366,2024-09-18T01:40:00Z,2024,San Diego Padres,Houston Astros,650633,686613,Michael King,Hunter Brown,28,28,6,6,10,9,35,30,3.3333,3.0,3.5,3.0,0.6071,0.4643,confirmed,confirmed,high,
746831,2024-09-18T18:20:00Z,2024,Chicago Cubs,Oakland Athletics,657006,669620,Justin Steele,Brady Basso,22,2,22,5,9,2,27,2,3.0,1.0,2.7,1.0,0.4545,0.5,confirmed,confirmed,low,Away starting pitcher has limited prior start history.
746500,2024-09-18T19:10:00Z,2024,Colorado Rockies,Arizona Diamondbacks,596295,593958,Austin Gomber,Eduardo Rodriguez,28,7,4,4,11,24,50,36,3.6667,8.0,5.0,5.1429,0.4286,0.5714,confirmed,confirmed,medium,
746172,2024-09-18T20:07:00Z,2024,Los Angeles Angels,Chicago White Sox,686799,694363,Jack Kochanowicz,Jared Shuster,8,3,7,9,9,22,40,22,3.0,7.3333,5.0,7.3333,0.25,0.0,confirmed,confirmed,medium,
746988,2024-09-18T22:35:00Z,2024,Baltimore Orioles,San Francisco Giants,665152,806185,Dean Kremer,Hayden Birdsong,22,13,7,5,12,15,51,45,4.0,5.0,5.1,4.5,0.4091,0.3077,confirmed,confirmed,high,
745365,2024-09-18T22:40:00Z,2024,San Diego Padres,Houston Astros,656302,664285,Dylan Cease,Framber Valdez,31,26,4,6,9,5,33,17,3.0,1.6667,3.3,1.7,0.6129,0.6923,confirmed,confirmed,high,
746014,2024-09-18T22:40:00Z,2024,Miami Marlins,Los Angeles Dodgers,677960,689017,Ryan Weathers,Landon Knack,13,10,103,5,10,11,36,38,3.3333,3.6667,3.6,3.8,0.4615,0.3,confirmed,confirmed,high,
746582,2024-09-18T22:40:00Z,2024,Cleveland Guardians,Minnesota Twins,676440,641927,Tanner Bibee,Bailey Ober,29,28,5,4,8,15,28,40,2.6667,5.0,2.8,4.0,0.6897,0.5357,confirmed,confirmed,high,
746662,2024-09-18T22:40:00Z,2024,Cincinnati Reds,Atlanta Braves,596001,680885,Jakob Junis,Spencer Schwellenbach,4,18,6,5,15,14,17,43,5.0,4.6667,4.25,4.3,0.25,0.4444,confirmed,confirmed,medium,
745040,2024-09-18T22:50:00Z,2024,Tampa Bay Rays,Boston Red Sox,686752,656557,Ryan Pepiot,Tanner Houck,23,28,6,14,7,20,30,66,2.3333,6.6667,3.0,6.6,0.5652,0.5,confirmed,confirmed,high,
745771,2024-09-18T23:10:00Z,2024,New York Mets,Washington Nationals,500779,687792,Jose Quintana,DJ Herz,29,17,5,5,6,9,38,38,2.0,3.0,3.8,3.8,0.5172,0.4118,confirmed,confirmed,high,
745933,2024-09-18T23:40:00Z,2024,Milwaukee Brewers,Philadelphia Phillies,642547,605400,Freddy Peralta,Aaron Nola,30,30,4,5,8,22,37,54,2.6667,7.3333,3.7,5.4,0.6,0.6333,confirmed,confirmed,high,
746254,2024-09-18T23:40:00Z,2024,Kansas City Royals,Detroit Tigers,679525,669373,Alec Marsh,Tarik Skubal,23,29,5,6,12,12,48,34,4.0,4.0,4.8,3.4,0.6522,0.6552,confirmed,confirmed,high,
745121,2024-09-18T23:45:00Z,2024,St. Louis Cardinals,Pittsburgh Pirates,543243,663765,Sonny Gray,Jake Woodford,27,6,6,25,4,22,41,48,1.3333,7.3333,4.1,8.0,0.5926,0.0,confirmed,confirmed,medium,
744959,2024-09-19T00:05:00Z,2024,Texas Rangers,Toronto Blue Jays,674003,670102,Cody Bradford,Bowden Francis,11,11,8,8,17,10,40,36,5.6667,3.3333,4.0,3.6,0.6364,0.5455,confirmed,confirmed,high,
745199,2024-09-19T01:40:00Z,2024,Seattle Mariners,New York Yankees,682243,641482,Bryce Miller,Nestor Cortes,29,29,6,7,9,17,29,56,3.0,5.6667,2.9,5.6,0.5517,0.4138,confirmed,confirmed,high,
746985,2024-09-19T17:05:00Z,2024,Baltimore Orioles,San Francisco Giants,621107,657277,Zach Eflin,Logan Webb,26,31,6,5,9,15,34,33,3.0,5.0,3.4,3.3,0.5769,0.4839,confirmed,confirmed,high,
746579,2024-09-19T17:10:00Z,2024,Cleveland Guardians,Minnesota Twins,676282,680573,Joey Cantillo,Simeon Woods Richardson,6,26,5,5,12,17,26,59,4.0,5.6667,4.3333,5.9,0.5,0.6154,confirmed,confirmed,medium,
746663,2024-09-19T17:10:00Z,2024,Cincinnati Reds,Atlanta Braves,687924,519242,Julian Aguiar,Chris Sale,6,28,5,5,8,4,22,23,2.6667,1.3333,3.6667,2.3,1.0,0.75,confirmed,confirmed,medium,
744962,2024-09-19T18:35:00Z,2024,Texas Rangers,Toronto Blue Jays,677958,592332,Kumar Rocker,Kevin Gausman,1,29,6,6,4,8,4,35,4.0,2.6667,4.0,3.5,1.0,0.5517,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
745204,2024-09-19T20:10:00Z,2024,Seattle Mariners,New York Yankees,669302,657376,Logan Gilbert,Clarke Schmidt,30,13,4,6,11,9,52,26,3.6667,3.0,5.2,2.6,0.4333,0.7692,confirmed,confirmed,high,
746011,2024-09-19T20:40:00Z,2024,Miami Marlins,Los Angeles Dodgers,665795,656427,Edward Cabrera,Jack Flaherty,18,26,6,5,8,16,41,40,2.6667,5.3333,4.1,4.0,0.4444,0.5769,confirmed,confirmed,high,
745041,2024-09-19T22:50:00Z,2024,Tampa Bay Rays,Boston Red Sox,641793,678394,Zack Littell,Brayan Bello,27,28,6,5,6,8,39,39,2.0,2.6667,3.9,3.9,0.4815,0.6786,confirmed,confirmed,high,
745120,2024-09-19T23:15:00Z,2024,St. Louis Cardinals,Pittsburgh Pirates,607200,682847,Erick Fedde,Luis Ortiz,29,13,6,6,16,13,43,44,5.3333,4.3333,4.3,4.4,0.3448,0.3846,confirmed,confirmed,high,
745769,2024-09-19T23:15:00Z,2024,New York Mets,Philadelphia Phillies,622663,592836,Luis Severino,Taijuan Walker,29,14,5,22,10,23,49,62,3.3333,7.6667,4.9,6.2,0.4828,0.2857,confirmed,confirmed,high,
745937,2024-09-19T23:15:00Z,2024,Milwaukee Brewers,Arizona Diamondbacks,668964,694297,Tobias Myers,Brandon Pfaadt,23,29,4,4,14,26,42,62,4.6667,8.6667,4.2,6.2,0.5217,0.5517,confirmed,confirmed,high,
746823,2024-09-19T23:40:00Z,2024,Chicago Cubs,Washington Nationals,665871,571578,Javier Assad,Patrick Corbin,27,30,5,5,14,10,33,46,4.6667,3.3333,3.3,4.6,0.5185,0.3667,confirmed,confirmed,high,
746341,2024-09-20T00:10:00Z,2024,Houston Astros,Los Angeles Angels,579328,660761,Yusei Kikuchi,José Suarez,30,1,6,100,10,9,37,9,3.3333,9.0,3.7,9.0,0.5,0.0,confirmed,confirmed,low,Away starting pitcher has limited prior start history.
746824,2024-09-20T18:20:00Z,2024,Chicago Cubs,Washington Nationals,592791,592866,Jameson Taillon,Trevor Williams,26,11,5,113,12,13,53,29,4.0,4.3333,5.3,2.9,0.4615,0.8182,confirmed,confirmed,high,
746661,2024-09-20T22:40:00Z,2024,Cincinnati Reds,Pittsburgh Pirates,607259,656605,Nick Martinez,Mitch Keller,14,29,6,6,6,19,40,62,2.0,6.3333,4.0,6.2,0.5,0.5862,confirmed,confirmed,high,
745043,2024-09-20T22:50:00Z,2024,Tampa Bay Rays,Toronto Blue Jays,641302,621244,Tyler Alexander,José Berríos,7,30,27,6,20,7,41,31,6.6667,2.3333,5.8571,3.1,0.4286,0.7,confirmed,confirmed,medium,
746984,2024-09-20T23:05:00Z,2024,Baltimore Orioles,Detroit Tigers,669203,663947,Corbin Burnes,Tyler Holton,30,7,6,18,7,18,49,34,2.3333,6.0,4.9,4.8571,0.6333,0.2857,confirmed,confirmed,medium,
745770,2024-09-20T23:10:00Z,2024,New York Mets,Philadelphia Phillies,656849,650911,David Peterson,Cristopher Sánchez,19,29,5,5,10,4,32,35,3.3333,1.3333,3.2,3.5,0.7368,0.5517,confirmed,confirmed,high,
746013,2024-09-20T23:10:00Z,2024,Miami Marlins,Atlanta Braves,678368,450203,Valente Bellozo,Charlie Morton,11,28,6,5,10,12,51,49,3.3333,4.0,5.1,4.9,0.4545,0.4643,confirmed,confirmed,high,
746905,2024-09-20T23:10:00Z,2024,Boston Red Sox,Minnesota Twins,690916,701581,Richard Fitts,David Festa,2,11,7,5,12,10,12,39,6.0,3.3333,6.0,3.9,0.0,0.3636,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
744960,2024-09-21T00:05:00Z,2024,Texas Rangers,Seattle Mariners,594798,669923,Jacob deGrom,George Kirby,1,31,7,6,5,10,5,46,5.0,3.3333,5.0,4.6,0.0,0.4516,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
745934,2024-09-21T00:10:00Z,2024,Milwaukee Brewers,Arizona Diamondbacks,607067,668678,Colin Rea,Zac Gallen,25,26,9,6,20,14,47,45,6.6667,4.6667,4.7,4.5,0.68,0.6154,confirmed,confirmed,high,
746256,2024-09-21T00:10:00Z,2024,Kansas City Royals,San Francisco Giants,608379,696131,Michael Wacha,Mason Black,27,6,7,6,5,17,33,29,1.6667,5.6667,3.3,4.8333,0.5926,0.3333,confirmed,confirmed,medium,
746340,2024-09-21T00:10:00Z,2024,Houston Astros,Los Angeles Angels,434378,542881,Justin Verlander,Tyler Anderson,15,29,6,6,20,15,51,50,6.6667,5.0,5.1,5.0,0.3333,0.4828,confirmed,confirmed,high,
745123,2024-09-21T00:15:00Z,2024,St. Louis Cardinals,Cleveland Guardians,502043,594902,Kyle Gibson,Ben Lively,28,27,7,6,12,4,61,38,4.0,1.3333,6.1,3.8,0.5,0.6296,confirmed,confirmed,high,
745364,2024-09-21T01:40:00Z,2024,San Diego Padres,Chicago White Sox,605397,676979,Joe Musgrove,Garrett Crochet,17,29,6,8,7,11,21,43,2.3333,3.6667,2.1,4.3,0.5882,0.3103,confirmed,confirmed,high,
745606,2024-09-21T01:40:00Z,2024,Oakland Athletics,New York Yankees,669372,543037,J.T. Ginn,Gerrit Cole,4,15,7,7,18,13,28,42,6.0,4.3333,7.0,4.2,0.25,0.5333,confirmed,confirmed,medium,
746094,2024-09-21T02:10:00Z,2024,Los Angeles Dodgers,Colorado Rockies,518489,607536,Ryan Brasier,Kyle Freeland,2,19,13,6,6,9,6,45,3.0,3.0,3.0,4.5,1.0,0.5789,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
746660,2024-09-21T17:10:00Z,2024,Cincinnati Reds,Pittsburgh Pirates,695076,683003,Rhett Lowder,Jared Jones,4,20,6,6,9,9,23,60,3.0,3.0,5.75,6.0,0.5,0.5,confirmed,confirmed,medium,
746826,2024-09-21T18:20:00Z,2024,Chicago Cubs,Washington Nationals,543294,669022,Kyle Hendricks,MacKenzie Gore,22,30,6,6,11,19,45,53,3.6667,6.3333,4.5,5.3,0.4545,0.4333,confirmed,confirmed,high,
746983,2024-09-21T20:05:00Z,2024,Baltimore Orioles,Detroit Tigers,700249,681857,Cade Povich,Reese Olson,14,20,6,5,16,13,68,50,5.3333,4.3333,6.8,5.0,0.3571,0.35,confirmed,confirmed,high,
745038,2024-09-21T20:10:00Z,2024,Tampa Bay Rays,Toronto Blue Jays,671737,684320,Taj Bradley,Yariel Rodríguez,23,18,6,6,15,10,56,52,5.0,3.3333,5.6,5.2,0.4348,0.3333,confirmed,confirmed,high,
745768,2024-09-21T20:10:00Z,2024,New York Mets,Philadelphia Phillies,640455,624133,Sean Manaea,Ranger Suarez,30,25,5,5,7,12,20,49,2.3333,4.0,2.0,4.9,0.7333,0.68,confirmed,confirmed,high,
746012,2024-09-21T20:10:00Z,2024,Miami Marlins,Atlanta Braves,670124,608331,Adam Oller,Max Fried,6,27,6,5,15,15,29,49,5.0,5.0,4.8333,4.9,0.1667,0.5556,confirmed,confirmed,medium,
746255,2024-09-21T21:10:00Z,2024,Kansas City Royals,San Francisco Giants,663903,694738,Brady Singer,Landen Roupp,30,2,6,6,21,7,59,7,7.0,3.5,5.9,3.5,0.5,0.0,confirmed,confirmed,low,Away starting pitcher has limited prior start history.
744958,2024-09-21T23:05:00Z,2024,Texas Rangers,Seattle Mariners,641540,676106,Dane Dunning,Emerson Hancock,14,10,32,7,15,12,56,46,5.0,4.0,5.6,4.6,0.5714,0.5,confirmed,confirmed,high,
745936,2024-09-21T23:10:00Z,2024,Milwaukee Brewers,Arizona Diamondbacks,650644,518876,Aaron Civale,Merrill Kelly,29,11,5,4,11,10,40,47,3.6667,3.3333,4.0,4.7,0.4138,0.4545,confirmed,confirmed,high,
746338,2024-09-21T23:10:00Z,2024,Houston Astros,Los Angeles Angels,669854,672282,Ronel Blanco,Reid Detmers,27,15,6,4,9,16,42,72,3.0,5.3333,4.2,7.2,0.6667,0.4,confirmed,confirmed,high,
745124,2024-09-21T23:15:00Z,2024,St. Louis Cardinals,Cleveland Guardians,571945,571510,Miles Mikolas,Matthew Boyd,30,7,6,5,20,8,50,19,6.6667,2.6667,5.0,2.7143,0.4667,0.8571,confirmed,confirmed,medium,
745360,2024-09-22T00:40:00Z,2024,San Diego Padres,Chicago White Sox,527048,623167,Martín Pérez,Chris Flexen,24,30,7,8,12,21,32,62,4.0,7.0,3.2,6.2,0.5417,0.1333,confirmed,confirmed,high,
745610,2024-09-22T01:07:00Z,2024,Oakland Athletics,New York Yankees,676664,607074,JP Sears,Carlos Rodón,30,30,7,7,23,13,55,28,7.6667,4.3333,5.5,2.8,0.4667,0.6,confirmed,confirmed,high,
746096,2024-09-22T01:10:00Z,2024,Los Angeles Dodgers,Colorado Rockies,621111,615698,Walker Buehler,Cal Quantrill,14,27,7,7,14,23,49,71,4.6667,7.6667,4.9,7.1,0.5714,0.4444,confirmed,confirmed,high,
746903,2024-09-22T16:35:00Z,2024,Boston Red Sox,Minnesota Twins,601713,641154,Nick Pivetta,Pablo López,26,30,5,6,12,12,57,34,4.0,4.0,5.7,3.4,0.5,0.6,confirmed,confirmed,high,
746657,2024-09-22T17:10:00Z,2024,Cincinnati Reds,Pittsburgh Pirates,668881,694973,Hunter Greene,Paul Skenes,24,21,40,6,9,6,30,38,3.0,2.0,3.0,3.8,0.4167,0.619,confirmed,confirmed,high,
746982,2024-09-22T17:35:00Z,2024,Baltimore Orioles,Detroit Tigers,544150,663947,Albert Suárez,Tyler Holton,22,8,5,2,21,20,47,41,7.0,6.6667,4.7,5.125,0.5455,0.25,confirmed,confirmed,medium,
745036,2024-09-22T17:40:00Z,2024,Tampa Bay Rays,Toronto Blue Jays,669358,621114,Shane Baz,Ryan Burr,12,4,5,13,8,7,29,8,2.6667,2.3333,2.9,2.0,0.5,0.75,confirmed,confirmed,medium,
746010,2024-09-22T17:40:00Z,2024,Miami Marlins,Atlanta Braves,670766,656550,Darren McCaughan,Grant Holmes,4,5,5,5,17,14,22,26,5.6667,4.6667,5.5,5.2,1.0,0.2,confirmed,confirmed,medium,
745929,2024-09-22T18:10:00Z,2024,Milwaukee Brewers,Arizona Diamondbacks,593423,656756,Frankie Montas,Jordan Montgomery,28,20,5,4,8,20,36,62,2.6667,6.6667,3.6,6.2,0.4286,0.6,confirmed,confirmed,high,
746253,2024-09-22T18:10:00Z,2024,Kansas City Royals,San Francisco Giants,607625,605483,Seth Lugo,Blake Snell,31,19,6,5,8,4,54,16,2.6667,1.3333,5.4,1.6,0.5484,0.6842,confirmed,confirmed,high,
746339,2024-09-22T18:10:00Z,2024,Houston Astros,Los Angeles Angels,681293,656288,Spencer Arrighetti,Griffin Canning,27,29,5,4,19,11,39,53,6.3333,3.6667,3.9,5.3,0.3704,0.4138,confirmed,confirmed,high,
745118,2024-09-22T18:15:00Z,2024,St. Louis Cardinals,Cleveland Guardians,669467,668909,Andre Pallante,Gavin Williams,18,15,6,5,12,16,40,45,4.0,5.3333,4.0,4.5,0.5,0.2667,confirmed,confirmed,high,
746825,2024-09-22T18:20:00Z,2024,Chicago Cubs,Washington Nationals,684007,663623,Shota Imanaga,Jake Irvin,28,31,6,6,5,12,34,48,1.6667,4.0,3.4,4.8,0.7857,0.4194,confirmed,confirmed,high,
744955,2024-09-22T18:35:00Z,2024,Texas Rangers,Seattle Mariners,571760,693433,Andrew Heaney,Bryan Woo,30,20,7,4,15,17,42,39,5.0,5.6667,4.2,3.9,0.4,0.65,confirmed,confirmed,high,
745608,2024-09-22T20:07:00Z,2024,Oakland Athletics,New York Yankees,683155,661563,Joey Estes,Luis Gil,22,27,6,4,19,5,50,39,6.3333,1.6667,5.0,3.9,0.4545,0.6667,confirmed,confirmed,high,
745358,2024-09-22T20:10:00Z,2024,San Diego Padres,Chicago White Sox,506433,680732,Yu Darvish,Sean Burke,14,1,5,7,9,3,37,3,3.0,3.0,3.7,3.0,0.7143,1.0,confirmed,confirmed,low,Away starting pitcher has limited prior start history.
746092,2024-09-22T20:10:00Z,2024,Los Angeles Dodgers,Colorado Rockies,808967,622608,Yoshinobu Yamamoto,Antonio Senzatela,16,1,6,5,13,2,29,2,4.3333,2.0,2.9,2.0,0.5625,1.0,confirmed,confirmed,low,Away starting pitcher has limited prior start history.
746906,2024-09-22T21:35:00Z,2024,Boston Red Sox,Minnesota Twins,676710,805673,Kutter Crawford,Zebby Matthews,30,7,7,5,17,10,56,36,5.6667,3.3333,5.6,5.1429,0.3,0.4286,confirmed,confirmed,medium,
745767,2024-09-22T23:15:00Z,2024,New York Mets,Philadelphia Phillies,656731,554430,Tylor Megill,Zack Wheeler,13,30,5,5,6,5,45,30,2.0,1.6667,4.5,3.0,0.4615,0.6333,confirmed,confirmed,high,
745527,2024-09-23T22:40:00Z,2024,Philadelphia Phillies,Chicago Cubs,605400,663878,Aaron Nola,Nate Pearson,31,0,5,,22,,51,,7.3333,,5.1,,0.6129,,confirmed,confirmed,low,Away starting pitcher has limited prior start history. | Away starting pitcher has no prior starts in the current season.
744885,2024-09-23T23:07:00Z,2024,Toronto Blue Jays,Boston Red Sox,605135,656557,Chris Bassitt,Tanner Houck,30,29,5,5,25,14,64,67,8.3333,4.6667,6.4,6.7,0.3667,0.5172,confirmed,confirmed,high,
746334,2024-09-24T00:10:00Z,2024,Houston Astros,Seattle Mariners,686613,682243,Hunter Brown,Bryce Miller,29,30,6,5,9,8,33,28,3.0,2.6667,3.3,2.8,0.4828,0.5333,confirmed,confirmed,high,
747150,2024-09-24T01:40:00Z,2024,Arizona Diamondbacks,San Francisco Giants,593958,806185,Eduardo Rodriguez,Hayden Birdsong,8,14,6,6,17,12,40,44,5.6667,4.0,5.0,4.4,0.625,0.3571,confirmed,confirmed,medium,
746421,2024-09-24T17:10:00Z,2024,Detroit Tigers,Tampa Bay Rays,669373,686752,Tarik Skubal,Ryan Pepiot,30,24,6,6,13,5,34,27,4.3333,1.6667,3.4,2.7,0.6667,0.5417,confirmed,confirmed,high,
745441,2024-09-24T22:40:00Z,2024,Pittsburgh Pirates,Milwaukee Brewers,663559,668964,Bailey Falter,Tobias Myers,26,24,7,5,8,15,44,44,2.6667,5.0,4.4,4.4,0.4615,0.5,confirmed,confirmed,high,
745526,2024-09-24T22:40:00Z,2024,Philadelphia Phillies,Chicago Cubs,621383,657006,Tanner Banks,Justin Steele,1,23,169,6,4,12,4,31,4.0,4.0,4.0,3.1,0.0,0.4348,confirmed,confirmed,low,Home starting pitcher has limited prior start history.
746581,2024-09-24T22:40:00Z,2024,Cleveland Guardians,Cincinnati Reds,676440,686730,Tanner Bibee,Carson Spiers,30,9,6,35,11,26,32,49,3.6667,8.6667,3.2,5.4444,0.7,0.4444,confirmed,confirmed,medium,
